,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
245,0.883,0.817,0,-5.414,1,0.235,0.601,0.00449,0.11,0.595,128.078,audio_features,5MhsZlmKJG6X5kTHkdwC4B,spotify:track:5MhsZlmKJG6X5kTHkdwC4B,https://api.spotify.com/v1/tracks/5MhsZlmKJG6X5kTHkdwC4B,https://api.spotify.com/v1/audio-analysis/5MhsZlmKJG6X5kTHkdwC4B,166849,4
246,0.51,0.488,7,-10.304,1,0.0304,0.256,0.0,0.11,0.649,125.683,audio_features,7uEcCGtM1FBBGIhPozhJjv,spotify:track:7uEcCGtM1FBBGIhPozhJjv,https://api.spotify.com/v1/tracks/7uEcCGtM1FBBGIhPozhJjv,https://api.spotify.com/v1/audio-analysis/7uEcCGtM1FBBGIhPozhJjv,179613,4
247,0.332,0.214,4,-12.518,1,0.0349,0.845,5.62e-06,0.0839,0.11,67.531,audio_features,4eHbdreAnSOrDDsFfc4Fpm,spotify:track:4eHbdreAnSOrDDsFfc4Fpm,https://api.spotify.com/v1/tracks/4eHbdreAnSOrDDsFfc4Fpm,https://api.spotify.com/v1/audio-analysis/4eHbdreAnSOrDDsFfc4Fpm,271093,4
248,0.489,0.867,4,-3.121,0,0.071,0.025,0.0,0.586,0.409,162.131,audio_features,3jZomvOBa5qfTo5HkqI1p5,spotify:track:3jZomvOBa5qfTo5HkqI1p5,https://api.spotify.com/v1/tracks/3jZomvOBa5qfTo5HkqI1p5,https://api.spotify.com/v1/audio-analysis/3jZomvOBa5qfTo5HkqI1p5,157293,4
249,0.653,0.964,6,-4.026,1,0.106,0.0323,0.0,0.148,0.696,101.79,audio_features,68dzQnqoBBgydfmd5yJDaT,spotify:track:68dzQnqoBBgydfmd5yJDaT,https://api.spotify.com/v1/tracks/68dzQnqoBBgydfmd5yJDaT,https://api.spotify.com/v1/audio-analysis/68dzQnqoBBgydfmd5yJDaT,248507,4
250,0.668,0.73,10,-7.182,1,0.0366,0.225,0.0,0.188,0.894,92.049,audio_features,2wSAWEYUHkt92X4SBAPqZE,spotify:track:2wSAWEYUHkt92X4SBAPqZE,https://api.spotify.com/v1/tracks/2wSAWEYUHkt92X4SBAPqZE,https://api.spotify.com/v1/audio-analysis/2wSAWEYUHkt92X4SBAPqZE,252773,4
251,0.674,0.789,8,-6.903,1,0.0676,0.00178,0.00708,0.0753,0.918,129.802,audio_features,1FTSo4v6BOZH9QxKc3MbVM,spotify:track:1FTSo4v6BOZH9QxKc3MbVM,https://api.spotify.com/v1/tracks/1FTSo4v6BOZH9QxKc3MbVM,https://api.spotify.com/v1/audio-analysis/1FTSo4v6BOZH9QxKc3MbVM,121160,4
252,0.722,0.97,4,-2.303,0,0.0557,0.0564,0.000152,0.244,0.966,79.498,audio_features,5HyP1cze36l1Z4DCj28Lyl,spotify:track:5HyP1cze36l1Z4DCj28Lyl,https://api.spotify.com/v1/tracks/5HyP1cze36l1Z4DCj28Lyl,https://api.spotify.com/v1/audio-analysis/5HyP1cze36l1Z4DCj28Lyl,236493,4
253,0.656,0.291,2,-10.572,1,0.0293,0.872,0.0,0.114,0.298,103.971,audio_features,4RCWB3V8V0dignt99LZ8vH,spotify:track:4RCWB3V8V0dignt99LZ8vH,https://api.spotify.com/v1/tracks/4RCWB3V8V0dignt99LZ8vH,https://api.spotify.com/v1/audio-analysis/4RCWB3V8V0dignt99LZ8vH,232533,4
254,0.732,0.803,0,-10.817,1,0.202,0.228,0.0,0.659,0.776,111.13,audio_features,5CyZPkmTBmq61SunRDysna,spotify:track:5CyZPkmTBmq61SunRDysna,https://api.spotify.com/v1/tracks/5CyZPkmTBmq61SunRDysna,https://api.spotify.com/v1/audio-analysis/5CyZPkmTBmq61SunRDysna,179573,4
255,0.801,0.621,11,-6.838,0,0.0652,0.00409,2.47e-05,0.131,0.448,130.006,audio_features,3evTG0FJEHFYmgOeFgPo0s,spotify:track:3evTG0FJEHFYmgOeFgPo0s,https://api.spotify.com/v1/tracks/3evTG0FJEHFYmgOeFgPo0s,https://api.spotify.com/v1/audio-analysis/3evTG0FJEHFYmgOeFgPo0s,284413,4
256,0.703,0.813,11,-4.517,0,0.0574,0.0884,0.0,0.219,0.717,124.904,audio_features,30VrBsh1STRBoIrhQOAwzK,spotify:track:30VrBsh1STRBoIrhQOAwzK,https://api.spotify.com/v1/tracks/30VrBsh1STRBoIrhQOAwzK,https://api.spotify.com/v1/audio-analysis/30VrBsh1STRBoIrhQOAwzK,238573,4
257,0.468,0.929,4,-7.846,0,0.0626,0.000368,0.181,0.265,0.751,145.89,audio_features,0jNU3Khf2j07P7KV0p9hTD,spotify:track:0jNU3Khf2j07P7KV0p9hTD,https://api.spotify.com/v1/tracks/0jNU3Khf2j07P7KV0p9hTD,https://api.spotify.com/v1/audio-analysis/0jNU3Khf2j07P7KV0p9hTD,181200,4
258,0.799,0.586,11,-6.735,1,0.0377,0.162,2.03e-06,0.193,0.549,120.97,audio_features,0TVV2gFROJaB3kIZyCUvIY,spotify:track:0TVV2gFROJaB3kIZyCUvIY,https://api.spotify.com/v1/tracks/0TVV2gFROJaB3kIZyCUvIY,https://api.spotify.com/v1/audio-analysis/0TVV2gFROJaB3kIZyCUvIY,227833,4
259,0.689,0.481,10,-7.503,1,0.0815,0.369,1.03e-06,0.0649,0.283,80.025,audio_features,2JzZzZUQj3Qff7wapcbKjc,spotify:track:2JzZzZUQj3Qff7wapcbKjc,https://api.spotify.com/v1/tracks/2JzZzZUQj3Qff7wapcbKjc,https://api.spotify.com/v1/audio-analysis/2JzZzZUQj3Qff7wapcbKjc,229526,4
260,0.438,0.71,2,-12.412,1,0.0919,0.262,0.537,0.221,0.53,145.928,audio_features,63OFKbMaZSDZ4wtesuuq6f,spotify:track:63OFKbMaZSDZ4wtesuuq6f,https://api.spotify.com/v1/tracks/63OFKbMaZSDZ4wtesuuq6f,https://api.spotify.com/v1/audio-analysis/63OFKbMaZSDZ4wtesuuq6f,210373,4
261,0.808,0.786,4,-6.897,0,0.0447,0.00928,0.0701,0.0574,0.899,96.987,audio_features,0hrBpAOgrt8RXigk83LLNE,spotify:track:0hrBpAOgrt8RXigk83LLNE,https://api.spotify.com/v1/tracks/0hrBpAOgrt8RXigk83LLNE,https://api.spotify.com/v1/audio-analysis/0hrBpAOgrt8RXigk83LLNE,191240,4
262,0.749,0.988,0,-5.266,0,0.0387,0.202,0.00631,0.17,0.749,135.015,audio_features,74jTexO94dFGyXGyeu8krd,spotify:track:74jTexO94dFGyXGyeu8krd,https://api.spotify.com/v1/tracks/74jTexO94dFGyXGyeu8krd,https://api.spotify.com/v1/audio-analysis/74jTexO94dFGyXGyeu8krd,221187,4
263,0.641,0.836,5,-3.952,1,0.196,0.0283,4.17e-06,0.152,0.693,174.971,audio_features,5LvDyZq9InFzoOfuK3NJNi,spotify:track:5LvDyZq9InFzoOfuK3NJNi,https://api.spotify.com/v1/tracks/5LvDyZq9InFzoOfuK3NJNi,https://api.spotify.com/v1/audio-analysis/5LvDyZq9InFzoOfuK3NJNi,222533,4
264,0.495,0.762,8,-3.842,1,0.0862,0.591,0.0,0.0763,0.708,123.893,audio_features,6nxQdXa1uAL0rY72wPZu89,spotify:track:6nxQdXa1uAL0rY72wPZu89,https://api.spotify.com/v1/tracks/6nxQdXa1uAL0rY72wPZu89,https://api.spotify.com/v1/audio-analysis/6nxQdXa1uAL0rY72wPZu89,210293,4
265,0.779,0.64,7,-8.415,1,0.159,0.000155,0.00077,0.101,0.498,99.019,audio_features,4TsmezEQVSZNNPv5RJ65Ov,spotify:track:4TsmezEQVSZNNPv5RJ65Ov,https://api.spotify.com/v1/tracks/4TsmezEQVSZNNPv5RJ65Ov,https://api.spotify.com/v1/audio-analysis/4TsmezEQVSZNNPv5RJ65Ov,246960,4
266,0.59,0.868,5,-5.832,0,0.048,0.0962,0.000322,0.442,0.798,184.348,audio_features,1ot6jEe4w4hYnsOPjd3xKQ,spotify:track:1ot6jEe4w4hYnsOPjd3xKQ,https://api.spotify.com/v1/tracks/1ot6jEe4w4hYnsOPjd3xKQ,https://api.spotify.com/v1/audio-analysis/1ot6jEe4w4hYnsOPjd3xKQ,230640,4
267,0.6,0.663,3,-5.802,1,0.0477,0.225,0.0,0.119,0.286,121.07,audio_features,4nVBt6MZDDP6tRVdQTgxJg,spotify:track:4nVBt6MZDDP6tRVdQTgxJg,https://api.spotify.com/v1/tracks/4nVBt6MZDDP6tRVdQTgxJg,https://api.spotify.com/v1/audio-analysis/4nVBt6MZDDP6tRVdQTgxJg,245493,4
268,0.512,0.93,9,-4.344,1,0.0508,0.168,0.00119,0.561,0.677,100.542,audio_features,2ATDkfqprlNNe9mYWodgdc,spotify:track:2ATDkfqprlNNe9mYWodgdc,https://api.spotify.com/v1/tracks/2ATDkfqprlNNe9mYWodgdc,https://api.spotify.com/v1/audio-analysis/2ATDkfqprlNNe9mYWodgdc,231093,4
269,0.711,0.924,7,-3.398,1,0.0282,0.0156,0.0,0.114,0.912,108.033,audio_features,1qEHgdFqUxFebMPk8s2HLY,spotify:track:1qEHgdFqUxFebMPk8s2HLY,https://api.spotify.com/v1/tracks/1qEHgdFqUxFebMPk8s2HLY,https://api.spotify.com/v1/audio-analysis/1qEHgdFqUxFebMPk8s2HLY,248640,4
270,0.726,0.696,4,-8.017,1,0.0333,0.00114,0.0771,0.0563,0.41,114.691,audio_features,41AE8ODX2JETBCa6muhSLY,spotify:track:41AE8ODX2JETBCa6muhSLY,https://api.spotify.com/v1/tracks/41AE8ODX2JETBCa6muhSLY,https://api.spotify.com/v1/audio-analysis/41AE8ODX2JETBCa6muhSLY,252187,4
271,0.76,0.891,11,-5.852,0,0.0372,0.0229,0.0869,0.298,0.966,120.264,audio_features,4Hff1IjRbLGeLgFgxvHflk,spotify:track:4Hff1IjRbLGeLgFgxvHflk,https://api.spotify.com/v1/tracks/4Hff1IjRbLGeLgFgxvHflk,https://api.spotify.com/v1/audio-analysis/4Hff1IjRbLGeLgFgxvHflk,245000,4
272,0.642,0.823,0,-5.717,1,0.0289,0.00159,0.0,0.0776,0.431,122.977,audio_features,58jx3tTuDuzHysC77c0AQd,spotify:track:58jx3tTuDuzHysC77c0AQd,https://api.spotify.com/v1/tracks/58jx3tTuDuzHysC77c0AQd,https://api.spotify.com/v1/audio-analysis/58jx3tTuDuzHysC77c0AQd,227344,4
273,0.534,0.868,11,-5.057,1,0.205,0.187,0.0032,0.148,0.406,159.763,audio_features,0w75KG0DuLDi6tdHmEMovD,spotify:track:0w75KG0DuLDi6tdHmEMovD,https://api.spotify.com/v1/tracks/0w75KG0DuLDi6tdHmEMovD,https://api.spotify.com/v1/audio-analysis/0w75KG0DuLDi6tdHmEMovD,208667,4
274,0.704,0.721,6,-7.346,1,0.0369,0.378,0.000113,0.373,0.769,120.543,audio_features,0QVgZCAnasHo3TevIz7XLW,spotify:track:0QVgZCAnasHo3TevIz7XLW,https://api.spotify.com/v1/tracks/0QVgZCAnasHo3TevIz7XLW,https://api.spotify.com/v1/audio-analysis/0QVgZCAnasHo3TevIz7XLW,234600,4
275,0.578,0.866,1,-3.804,1,0.0619,0.00701,0.0,0.257,0.619,128.038,audio_features,4kbj5MwxO1bq9wjT5g9HaA,spotify:track:4kbj5MwxO1bq9wjT5g9HaA,https://api.spotify.com/v1/tracks/4kbj5MwxO1bq9wjT5g9HaA,https://api.spotify.com/v1/audio-analysis/4kbj5MwxO1bq9wjT5g9HaA,199080,4
276,0.674,0.832,9,-7.892,1,0.0308,0.146,5.06e-06,0.138,0.981,125.996,audio_features,3kXoKlD84c6OmIcOLfrfEs,spotify:track:3kXoKlD84c6OmIcOLfrfEs,https://api.spotify.com/v1/tracks/3kXoKlD84c6OmIcOLfrfEs,https://api.spotify.com/v1/audio-analysis/3kXoKlD84c6OmIcOLfrfEs,216022,4
277,0.561,0.836,9,-3.939,1,0.1,0.0525,0.0,0.136,0.517,127.923,audio_features,0uspJV6q5Qf4oFUr9kTTus,spotify:track:0uspJV6q5Qf4oFUr9kTTus,https://api.spotify.com/v1/tracks/0uspJV6q5Qf4oFUr9kTTus,https://api.spotify.com/v1/audio-analysis/0uspJV6q5Qf4oFUr9kTTus,226987,4
278,0.852,0.773,8,-2.921,0,0.0776,0.187,3.05e-05,0.159,0.907,102.034,audio_features,6mICuAdrwEjh6Y6lroV2Kg,spotify:track:6mICuAdrwEjh6Y6lroV2Kg,https://api.spotify.com/v1/tracks/6mICuAdrwEjh6Y6lroV2Kg,https://api.spotify.com/v1/audio-analysis/6mICuAdrwEjh6Y6lroV2Kg,195840,4
279,0.422,0.264,8,-7.064,1,0.0322,0.922,0.0,0.132,0.331,119.93,audio_features,3U4isOIWM3VvDubwSI3y7a,spotify:track:3U4isOIWM3VvDubwSI3y7a,https://api.spotify.com/v1/tracks/3U4isOIWM3VvDubwSI3y7a,https://api.spotify.com/v1/audio-analysis/3U4isOIWM3VvDubwSI3y7a,269560,4
280,0.679,0.587,7,-7.015,1,0.276,0.141,6.35e-06,0.137,0.486,186.003,audio_features,7MXVkk9YMctZqd1Srtv4MB,spotify:track:7MXVkk9YMctZqd1Srtv4MB,https://api.spotify.com/v1/tracks/7MXVkk9YMctZqd1Srtv4MB,https://api.spotify.com/v1/audio-analysis/7MXVkk9YMctZqd1Srtv4MB,230453,4
281,0.466,0.659,2,-6.077,1,0.115,0.00282,0.0,0.273,0.36,186.169,audio_features,3ZkUWF1MVm3tLgz7dplGpk,spotify:track:3ZkUWF1MVm3tLgz7dplGpk,https://api.spotify.com/v1/tracks/3ZkUWF1MVm3tLgz7dplGpk,https://api.spotify.com/v1/audio-analysis/3ZkUWF1MVm3tLgz7dplGpk,187787,4
282,0.655,0.819,0,-4.852,1,0.0316,0.000176,0.00374,0.104,0.766,117.956,audio_features,6Z8R6UsFuGXGtiIxiD8ISb,spotify:track:6Z8R6UsFuGXGtiIxiD8ISb,https://api.spotify.com/v1/tracks/6Z8R6UsFuGXGtiIxiD8ISb,https://api.spotify.com/v1/audio-analysis/6Z8R6UsFuGXGtiIxiD8ISb,192790,5
283,0.862,0.918,10,-7.325,0,0.108,0.0287,1.15e-06,0.0492,0.651,124.811,audio_features,0UAEHlFR79k9CJvknSGUNf,spotify:track:0UAEHlFR79k9CJvknSGUNf,https://api.spotify.com/v1/tracks/0UAEHlFR79k9CJvknSGUNf,https://api.spotify.com/v1/audio-analysis/0UAEHlFR79k9CJvknSGUNf,215040,4
284,0.729,0.675,8,-6.003,1,0.0312,0.175,1.58e-06,0.55,0.779,119.968,audio_features,1fidCEsYlaVE3pHwKCvpFZ,spotify:track:1fidCEsYlaVE3pHwKCvpFZ,https://api.spotify.com/v1/tracks/1fidCEsYlaVE3pHwKCvpFZ,https://api.spotify.com/v1/audio-analysis/1fidCEsYlaVE3pHwKCvpFZ,245867,4
285,0.632,0.784,2,-7.457,1,0.0393,0.000157,3.6e-05,0.037,0.278,100.019,audio_features,52vS7mJ0a70Z4uRCfl8SjH,spotify:track:52vS7mJ0a70Z4uRCfl8SjH,https://api.spotify.com/v1/tracks/52vS7mJ0a70Z4uRCfl8SjH,https://api.spotify.com/v1/audio-analysis/52vS7mJ0a70Z4uRCfl8SjH,203344,4
286,0.75,0.683,9,-4.829,0,0.12,0.0462,1.32e-06,0.297,0.539,111.066,audio_features,1dl3vuXJS9anUXE7XnNP75,spotify:track:1dl3vuXJS9anUXE7XnNP75,https://api.spotify.com/v1/tracks/1dl3vuXJS9anUXE7XnNP75,https://api.spotify.com/v1/audio-analysis/1dl3vuXJS9anUXE7XnNP75,200492,4
287,0.468,0.627,6,-5.085,1,0.0476,0.0281,7.97e-06,0.11,0.159,179.642,audio_features,698ItKASDavgwZ3WjaWjtz,spotify:track:698ItKASDavgwZ3WjaWjtz,https://api.spotify.com/v1/tracks/698ItKASDavgwZ3WjaWjtz,https://api.spotify.com/v1/audio-analysis/698ItKASDavgwZ3WjaWjtz,212107,4
288,0.418,0.42,0,-6.444,1,0.0414,0.588,6.39e-05,0.11,0.184,84.094,audio_features,5Nm9ERjJZ5oyfXZTECKmRt,spotify:track:5Nm9ERjJZ5oyfXZTECKmRt,https://api.spotify.com/v1/tracks/5Nm9ERjJZ5oyfXZTECKmRt,https://api.spotify.com/v1/audio-analysis/5Nm9ERjJZ5oyfXZTECKmRt,172724,4
289,0.72,0.791,1,-4.689,1,0.124,0.0384,0.0,0.157,0.756,102.071,audio_features,6FE2iI43OZnszFLuLtvvmg,spotify:track:6FE2iI43OZnszFLuLtvvmg,https://api.spotify.com/v1/tracks/6FE2iI43OZnszFLuLtvvmg,https://api.spotify.com/v1/audio-analysis/6FE2iI43OZnszFLuLtvvmg,175427,4
290,0.853,0.56,1,-4.961,1,0.0406,0.013,0.0,0.0944,0.86,134.066,audio_features,0KKkJNfGyhkQ5aFogxQAPU,spotify:track:0KKkJNfGyhkQ5aFogxQAPU,https://api.spotify.com/v1/tracks/0KKkJNfGyhkQ5aFogxQAPU,https://api.spotify.com/v1/audio-analysis/0KKkJNfGyhkQ5aFogxQAPU,206693,4
291,0.722,0.851,7,-3.873,0,0.0639,0.0319,0.0,0.108,0.452,126.885,audio_features,5yDL13y5giogKs2fSNf7sj,spotify:track:5yDL13y5giogKs2fSNf7sj,https://api.spotify.com/v1/tracks/5yDL13y5giogKs2fSNf7sj,https://api.spotify.com/v1/audio-analysis/5yDL13y5giogKs2fSNf7sj,197936,4
292,0.525,0.216,6,-13.551,1,0.0301,0.837,0.0,0.107,0.328,106.761,audio_features,5y788ya4NvwhBznoDIcXwK,spotify:track:5y788ya4NvwhBznoDIcXwK,https://api.spotify.com/v1/tracks/5y788ya4NvwhBznoDIcXwK,https://api.spotify.com/v1/audio-analysis/5y788ya4NvwhBznoDIcXwK,185413,4
293,0.682,0.925,5,-5.896,0,0.121,0.315,0.000718,0.702,0.611,136.27,audio_features,5g6nzsOxwxdoj6sqAl0NXB,spotify:track:5g6nzsOxwxdoj6sqAl0NXB,https://api.spotify.com/v1/tracks/5g6nzsOxwxdoj6sqAl0NXB,https://api.spotify.com/v1/audio-analysis/5g6nzsOxwxdoj6sqAl0NXB,211013,4
294,0.549,0.94,6,-7.005,0,0.0348,0.00036,0.147,0.397,0.932,128.182,audio_features,2DhkIVad6vgB8eTA83tUL7,spotify:track:2DhkIVad6vgB8eTA83tUL7,https://api.spotify.com/v1/tracks/2DhkIVad6vgB8eTA83tUL7,https://api.spotify.com/v1/audio-analysis/2DhkIVad6vgB8eTA83tUL7,194053,4
295,0.407,0.147,2,-8.822,1,0.0355,0.857,2.89e-06,0.0913,0.0765,141.284,audio_features,5TvE3pk05pyFIGdSY9j4DJ,spotify:track:5TvE3pk05pyFIGdSY9j4DJ,https://api.spotify.com/v1/tracks/5TvE3pk05pyFIGdSY9j4DJ,https://api.spotify.com/v1/audio-analysis/5TvE3pk05pyFIGdSY9j4DJ,229400,3
296,0.341,0.229,0,-15.795,1,0.0344,0.846,2.81e-06,0.101,0.131,126.852,audio_features,5VIfacsWytkcgr7aTt8Tql,spotify:track:5VIfacsWytkcgr7aTt8Tql,https://api.spotify.com/v1/tracks/5VIfacsWytkcgr7aTt8Tql,https://api.spotify.com/v1/audio-analysis/5VIfacsWytkcgr7aTt8Tql,160800,4
297,0.552,0.643,5,-13.262,1,0.0336,0.0396,1.63e-05,0.101,0.735,142.851,audio_features,6n25xwFWSeKTrNKOEbsfo0,spotify:track:6n25xwFWSeKTrNKOEbsfo0,https://api.spotify.com/v1/tracks/6n25xwFWSeKTrNKOEbsfo0,https://api.spotify.com/v1/audio-analysis/6n25xwFWSeKTrNKOEbsfo0,212200,4
298,0.66,0.733,7,-6.564,1,0.0379,0.00254,0.00146,0.0473,0.68,104.009,audio_features,2P5gfMtCcKP0CkmgqFMyPg,spotify:track:2P5gfMtCcKP0CkmgqFMyPg,https://api.spotify.com/v1/tracks/2P5gfMtCcKP0CkmgqFMyPg,https://api.spotify.com/v1/audio-analysis/2P5gfMtCcKP0CkmgqFMyPg,232120,4
299,0.734,0.442,0,-8.432,1,0.0557,0.0594,1.63e-05,0.213,0.0973,117.967,audio_features,2y5aJvzXhHPA94U5GFAcXe,spotify:track:2y5aJvzXhHPA94U5GFAcXe,https://api.spotify.com/v1/tracks/2y5aJvzXhHPA94U5GFAcXe,https://api.spotify.com/v1/audio-analysis/2y5aJvzXhHPA94U5GFAcXe,245653,4
300,0.798,0.676,6,-5.041,1,0.0442,0.0902,0.0,0.0894,0.843,101.956,audio_features,0hVXuCcriWRGvwMV1r5Yn9,spotify:track:0hVXuCcriWRGvwMV1r5Yn9,https://api.spotify.com/v1/tracks/0hVXuCcriWRGvwMV1r5Yn9,https://api.spotify.com/v1/audio-analysis/0hVXuCcriWRGvwMV1r5Yn9,219947,4
301,0.74,0.622,11,-4.608,0,0.0446,0.0357,4.85e-05,0.356,0.556,104.966,audio_features,3NuK5xMlSlB6K2Qp16zf3h,spotify:track:3NuK5xMlSlB6K2Qp16zf3h,https://api.spotify.com/v1/tracks/3NuK5xMlSlB6K2Qp16zf3h,https://api.spotify.com/v1/audio-analysis/3NuK5xMlSlB6K2Qp16zf3h,222707,4
302,0.785,0.737,5,-7.094,1,0.268,0.271,0.0,0.0391,0.69,135.236,audio_features,2ldoyUu1SRf96pQ6G5n3gY,spotify:track:2ldoyUu1SRf96pQ6G5n3gY,https://api.spotify.com/v1/tracks/2ldoyUu1SRf96pQ6G5n3gY,https://api.spotify.com/v1/audio-analysis/2ldoyUu1SRf96pQ6G5n3gY,164867,4
303,0.599,0.761,0,-6.887,1,0.0421,0.713,4.74e-06,0.349,0.712,77.015,audio_features,6xdLJrVj4vIXwhuG8TMopk,spotify:track:6xdLJrVj4vIXwhuG8TMopk,https://api.spotify.com/v1/tracks/6xdLJrVj4vIXwhuG8TMopk,https://api.spotify.com/v1/audio-analysis/6xdLJrVj4vIXwhuG8TMopk,163373,4
304,0.818,0.799,1,-4.1,0,0.156,0.00107,0.128,0.057,0.0815,100.014,audio_features,67awxiNHNyjMXhVgsHuIrs,spotify:track:67awxiNHNyjMXhVgsHuIrs,https://api.spotify.com/v1/tracks/67awxiNHNyjMXhVgsHuIrs,https://api.spotify.com/v1/audio-analysis/67awxiNHNyjMXhVgsHuIrs,213733,4
305,0.673,0.902,2,-2.392,1,0.0346,0.0591,0.000262,0.0558,0.538,100.012,audio_features,5Hroj5K7vLpIG4FNCRIjbP,spotify:track:5Hroj5K7vLpIG4FNCRIjbP,https://api.spotify.com/v1/tracks/5Hroj5K7vLpIG4FNCRIjbP,https://api.spotify.com/v1/audio-analysis/5Hroj5K7vLpIG4FNCRIjbP,194240,4
306,0.367,0.111,4,-14.084,1,0.0972,0.978,3.97e-05,0.0897,0.198,82.642,audio_features,43zdsphuZLzwA9k4DJhU0I,spotify:track:43zdsphuZLzwA9k4DJhU0I,https://api.spotify.com/v1/tracks/43zdsphuZLzwA9k4DJhU0I,https://api.spotify.com/v1/audio-analysis/43zdsphuZLzwA9k4DJhU0I,196077,4
307,0.934,0.694,11,-5.849,0,0.101,0.0971,1.2e-06,0.477,0.833,123.831,audio_features,3KwwE4sgCzMaKWq6QBebmX,spotify:track:3KwwE4sgCzMaKWq6QBebmX,https://api.spotify.com/v1/tracks/3KwwE4sgCzMaKWq6QBebmX,https://api.spotify.com/v1/audio-analysis/3KwwE4sgCzMaKWq6QBebmX,181240,4
308,0.763,0.777,5,-6.932,0,0.0364,0.281,0.79,0.134,0.929,124.431,audio_features,3WMbD1OyfKuwWDWMNbPQ4g,spotify:track:3WMbD1OyfKuwWDWMNbPQ4g,https://api.spotify.com/v1/tracks/3WMbD1OyfKuwWDWMNbPQ4g,https://api.spotify.com/v1/audio-analysis/3WMbD1OyfKuwWDWMNbPQ4g,208600,4
309,0.551,0.819,2,-4.489,1,0.0525,0.0103,0.0437,0.153,0.846,174.917,audio_features,2DrGEaqoruCSn0FffWCf5O,spotify:track:2DrGEaqoruCSn0FffWCf5O,https://api.spotify.com/v1/tracks/2DrGEaqoruCSn0FffWCf5O,https://api.spotify.com/v1/audio-analysis/2DrGEaqoruCSn0FffWCf5O,137760,4
310,0.664,0.705,1,-4.972,0,0.0382,0.0654,0.0,0.118,0.477,122.016,audio_features,4KX4c31qWnkCXPAH19dEuD,spotify:track:4KX4c31qWnkCXPAH19dEuD,https://api.spotify.com/v1/tracks/4KX4c31qWnkCXPAH19dEuD,https://api.spotify.com/v1/audio-analysis/4KX4c31qWnkCXPAH19dEuD,257280,4
311,0.612,0.84,11,-3.145,0,0.0509,0.112,0.0,0.116,0.438,129.042,audio_features,2V65y3PX4DkRhy1djlxd9p,spotify:track:2V65y3PX4DkRhy1djlxd9p,https://api.spotify.com/v1/tracks/2V65y3PX4DkRhy1djlxd9p,https://api.spotify.com/v1/audio-analysis/2V65y3PX4DkRhy1djlxd9p,212862,4
312,0.727,0.937,11,-2.871,0,0.286,0.00417,0.0,0.091,0.749,132.067,audio_features,03UrZgTINDqvnUMbbIMhql,spotify:track:03UrZgTINDqvnUMbbIMhql,https://api.spotify.com/v1/tracks/03UrZgTINDqvnUMbbIMhql,https://api.spotify.com/v1/audio-analysis/03UrZgTINDqvnUMbbIMhql,219493,4
313,0.69,0.843,1,-2.949,1,0.0534,0.0167,0.0,0.346,0.428,135.01,audio_features,3dI59jLoFMjMAyUAyRZnkE,spotify:track:3dI59jLoFMjMAyUAyRZnkE,https://api.spotify.com/v1/tracks/3dI59jLoFMjMAyUAyRZnkE,https://api.spotify.com/v1/audio-analysis/3dI59jLoFMjMAyUAyRZnkE,220178,4
314,0.574,0.499,7,-12.864,1,0.0482,0.773,0.0,0.162,0.617,167.728,audio_features,5qwgxrNbhYCDpCV14qXs8e,spotify:track:5qwgxrNbhYCDpCV14qXs8e,https://api.spotify.com/v1/tracks/5qwgxrNbhYCDpCV14qXs8e,https://api.spotify.com/v1/audio-analysis/5qwgxrNbhYCDpCV14qXs8e,196213,4
315,0.448,0.784,9,-3.686,1,0.0627,0.106,0.000108,0.668,0.236,136.245,audio_features,62yJjFtgkhUrXktIoSjgP2,spotify:track:62yJjFtgkhUrXktIoSjgP2,https://api.spotify.com/v1/tracks/62yJjFtgkhUrXktIoSjgP2,https://api.spotify.com/v1/audio-analysis/62yJjFtgkhUrXktIoSjgP2,186813,4
316,0.495,0.894,2,-4.814,0,0.0441,0.00453,0.000596,0.103,0.213,126.03,audio_features,5TbzAWWc5eJaANpA9kfGCd,spotify:track:5TbzAWWc5eJaANpA9kfGCd,https://api.spotify.com/v1/tracks/5TbzAWWc5eJaANpA9kfGCd,https://api.spotify.com/v1/audio-analysis/5TbzAWWc5eJaANpA9kfGCd,239894,4
317,0.876,0.592,11,-9.735,0,0.0647,0.0634,0.00247,0.106,0.877,125.549,audio_features,3aOWMKrc4Nm7dMQiHqrhcq,spotify:track:3aOWMKrc4Nm7dMQiHqrhcq,https://api.spotify.com/v1/tracks/3aOWMKrc4Nm7dMQiHqrhcq,https://api.spotify.com/v1/audio-analysis/3aOWMKrc4Nm7dMQiHqrhcq,335160,4
318,0.351,0.296,4,-10.109,0,0.0333,0.934,0.0,0.095,0.12,115.284,audio_features,0u2P5u6lvoDfwTYjAADbn4,spotify:track:0u2P5u6lvoDfwTYjAADbn4,https://api.spotify.com/v1/tracks/0u2P5u6lvoDfwTYjAADbn4,https://api.spotify.com/v1/audio-analysis/0u2P5u6lvoDfwTYjAADbn4,200186,4
